score	concepts	kinds	video	timestamp	url_ts	text
5	mitochondria	always,because	203: Dr. Jack Kruse - Bitcoin and Biology	00:49:14.160	https://www.youtube.com/watch?v=uzJYPj7mfyA&t=2954	affects our mitochondria and i thought you may have been referring to an electric vehicle with my magnetic fields because i always wonder what any car any car with steel belts what's
5	bone-bioelectric	never,because	Interview with Dr. Jack Kruse (04-08-2025)	00:21:44.160	https://www.youtube.com/watch?v=wwNutyiyQ2I&t=1304	that Darwin could never figure out? Why all of a sudden did we get 32 phyla seems like overnight? Well, because guess what? We figured out we needed to use photo-bioelectric
5	leptin	never,because	Interview with Dr. Jack Kruse (04-08-2025)	00:49:40.800	https://www.youtube.com/watch?v=wwNutyiyQ2I&t=2980	really causing. Why? Because big pharma did a spectacular job hiding this basic information that I'm telling you by making sure that the leptin trials never went to to full course.
5	iron	never,causes	Interview with Dr. Jack Kruse (04-08-2025)	01:09:44.960	https://www.youtube.com/watch?v=wwNutyiyQ2I&t=4184	will say I never learned that light could change the oxidation state of iron from plus two to plus three, and certainly never learned about the implications that this creates
5	iron	never,causes	Interview with Dr. Jack Kruse (04-08-2025)	01:09:48.200	https://www.youtube.com/watch?v=wwNutyiyQ2I&t=4188	that light could change the oxidation state of iron from plus two to plus three, and certainly never learned about the implications that this creates methemoglobinemia.
5	iron	never,causes	Interview with Dr. Jack Kruse (04-08-2025)	01:09:51.080	https://www.youtube.com/watch?v=wwNutyiyQ2I&t=4191	state of iron from plus two to plus three, and certainly never learned about the implications that this creates methemoglobinemia. Yeah. I never learned I never learned
5	ez-water	never,because	#253 THE FOURTH PHASE OF WATER - GERALD H. POLLACK | Being H	00:41:29.900	https://www.youtube.com/watch?v=xT8Qtt8LCV0&t=2489	oxygens in in one of those unit hexagons this is what you get you get h3o2 so fourth phase water if our model is correct and you know obviously I think it's correct but one never knows because
5	ez-water	never,because	#253 THE FOURTH PHASE OF WATER - GERALD H. POLLACK | Being H	00:41:33.240	https://www.youtube.com/watch?v=xT8Qtt8LCV0&t=2493	this is what you get you get h3o2 so fourth phase water if our model is correct and you know obviously I think it's correct but one never knows because as as is uh well recognized How does it
5	ez-water	never,because	#253 THE FOURTH PHASE OF WATER - GERALD H. POLLACK | Being H	00:41:35.880	https://www.youtube.com/watch?v=xT8Qtt8LCV0&t=2495	fourth phase water if our model is correct and you know obviously I think it's correct but one never knows because as as is uh well recognized How does it go it's um even even even the most
5	photosynthesis	always,because	"""These People Must Pay"" Bitcoin, Trump, COVID, and Zionism w"	03:47:45.960	https://www.youtube.com/watch?v=yALOChgRrHQ&t=13665	that that light is always more important and it was obvious to me that light was more important because all food is tied to the photosynthetic webs like you don't have food without photosynthesis
5	vitamin-d	causes,evidence	"""These People Must Pay"" Bitcoin, Trump, COVID, and Zionism w"	03:52:32.680	https://www.youtube.com/watch?v=yALOChgRrHQ&t=13952	avionics in the plane the non-mf is what causes it and what else does he find their vitamin D levels drop he didn't know about pomy but we now know yeah pomy drops so that means you have less
5	photosynthesis	always,because	Dr. Jack Kruse: Fix The Money, Fix The Body. (Orange Pill Or	00:37:23.440	https://www.youtube.com/watch?v=yTrSFddva8Q&t=2243	&gt;&gt; So then I have this key question because I told you a big answer here that &gt;&gt; everybody who teaches you what is life? They always start right around the photosynthesis story. So, in 1986,
5	mitochondria	always,because	Dr. Jack Kruse Explains How Sunlight Controls Leptin, Melani	00:01:08.120	https://www.youtube.com/watch?v=yo4h0B_JMQY&t=68	Uh because this optimizes uh the mitochondrial biogenesis. Um that's the bare minimum. Let me be very clear about that because I always show the
5	mitochondria	always,because	Dr. Jack Kruse Explains How Sunlight Controls Leptin, Melani	00:01:11.240	https://www.youtube.com/watch?v=yo4h0B_JMQY&t=71	uh the mitochondrial biogenesis. Um that's the bare minimum. Let me be very clear about that because I always show the photo repair slide like on Twitter,
5	mitochondria	always,because	Dr. Jack Kruse Explains How Sunlight Controls Leptin, Melani	00:01:13.280	https://www.youtube.com/watch?v=yo4h0B_JMQY&t=73	the mitochondrial biogenesis. Um that's the bare minimum. Let me be very clear about that because I always show the photo repair slide like on Twitter, LinkedIn, Facebook, and also my Patreon
5	leptin	never,because	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	00:12:56.880	https://www.youtube.com/watch?v=zGAACx89jMU&t=776	because I'm going to tell you the answer is yes. And how I got pretty famous on the internet is by writing something called a leptin prescription. When you go read it, you'll never see the word
5	EMF	always,because	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	00:58:09.119	https://www.youtube.com/watch?v=zGAACx89jMU&t=3489	musicians? They're always around non-native EMF and they're always doing concerts when at night under what kind of light. Why do they have to use drugs? because their body can't make
5	EMF	always,because	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	00:58:11.440	https://www.youtube.com/watch?v=zGAACx89jMU&t=3491	non-native EMF and they're always doing concerts when at night under what kind of light. Why do they have to use drugs? because their body can't make betaendorphine. So guess
5	leptin	causes,evidence	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:17:20.320	https://www.youtube.com/watch?v=zGAACx89jMU&t=4640	functionally is. You can have leptin, but if you can't do anything with the signal, you're leptin resistant. And leptin resistance is what causes obesity. We now know all the effects of
5	blue-light	causes,evidence	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:17:29.760	https://www.youtube.com/watch?v=zGAACx89jMU&t=4649	obesity. We now know all the effects of blue light. This is the artificial light that we're around here. Causes all these things. Take a look at them. Every single one. Notice that obesity is on
5	blue-light	because,i-proved	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:27:29.679	https://www.youtube.com/watch?v=zGAACx89jMU&t=5249	eye in your radial artery by delivering infrared a light because you know it penetrates right in because I showed you a picture, didn't I? So, if you're an idiot and keep using blue light, can you
5	blue-light	because,i-proved	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:27:31.120	https://www.youtube.com/watch?v=zGAACx89jMU&t=5251	infrared a light because you know it penetrates right in because I showed you a picture, didn't I? So, if you're an idiot and keep using blue light, can you work around this in a certain way? The
5	blue-light	because,i-proved	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:27:34.639	https://www.youtube.com/watch?v=zGAACx89jMU&t=5254	penetrates right in because I showed you a picture, didn't I? So, if you're an idiot and keep using blue light, can you work around this in a certain way? The answer is you can. Turns out the retina
5	leptin	because,i-proved	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:43:37.679	https://www.youtube.com/watch?v=zGAACx89jMU&t=6217	is based on what I showed you. Why? Because now there's researchers out there showing you that it really does begin in the eye and in the skin. That's how leptin and all this is linked. And
5	mitochondria	must,i-proved	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:50:49.360	https://www.youtube.com/watch?v=zGAACx89jMU&t=6649	question. Her question I need to know data. I don't if I don't know the D. See, remember what I showed you in Wallace's video with the geography. Your mitochondrial hletype is tied to your
5	mitochondria	because,i-proved	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:50:53.520	https://www.youtube.com/watch?v=zGAACx89jMU&t=6653	See, remember what I showed you in Wallace's video with the geography. Your mitochondrial hletype is tied to your latitude. That's why mitochondrial changed. Why? Because when you live at
5	cytochrome	always,because	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:56:27.920	https://www.youtube.com/watch?v=zGAACx89jMU&t=6987	NAD positive NADH couple, it is a floror protein. It absorbs 340 nanometer light. So, if you want to know why electrons from carbohydrates always enter at cytochrome 1, now you know why. Because
5	cytochrome	always,because	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:56:29.599	https://www.youtube.com/watch?v=zGAACx89jMU&t=6989	protein. It absorbs 340 nanometer light. So, if you want to know why electrons from carbohydrates always enter at cytochrome 1, now you know why. Because carbohydrates grow when long light
5	cytochrome	always,because	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:56:31.119	https://www.youtube.com/watch?v=zGAACx89jMU&t=6991	So, if you want to know why electrons from carbohydrates always enter at cytochrome 1, now you know why. Because carbohydrates grow when long light cycles when what kind of lights out?
5	cytochrome	always,because	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	01:56:33.280	https://www.youtube.com/watch?v=zGAACx89jMU&t=6993	from carbohydrates always enter at cytochrome 1, now you know why. Because carbohydrates grow when long light cycles when what kind of lights out? Purple light. So, if you live in Vermont
5	dopamine	always,because	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	02:03:31.360	https://www.youtube.com/watch?v=zGAACx89jMU&t=7411	thing when I went to this restaurant every time I went to Chicago I always wanted to go back. You know why? What I just told you. Dopamine because when you have and
5	dopamine	always,because	Dr. Jack Kruse-Nourish Vermont 2017 on Circadian Biology and	02:03:33.280	https://www.youtube.com/watch?v=zGAACx89jMU&t=7413	every time I went to Chicago I always wanted to go back. You know why? What I just told you. Dopamine because when you have and you're around UV light, you become
5	melanin	never,because	Dr. Jack Kruse: Reclaim Your Health, Wealth & Freedom in the	00:50:21.200	https://www.youtube.com/watch?v=zik08V9waJk&t=3021	understand that what I was getting ready to unleash was probably the biggest story never told even bigger than the melanin story that I brought to Rick and uberman before that because it was about
5	melanin	never,because	Dr. Jack Kruse: Reclaim Your Health, Wealth & Freedom in the	00:50:23.559	https://www.youtube.com/watch?v=zik08V9waJk&t=3023	to unleash was probably the biggest story never told even bigger than the melanin story that I brought to Rick and uberman before that because it was about medical tyranny uh at the highest levels
5	melanin	never,because	Dr. Jack Kruse: Reclaim Your Health, Wealth & Freedom in the	00:50:26.119	https://www.youtube.com/watch?v=zik08V9waJk&t=3026	story never told even bigger than the melanin story that I brought to Rick and uberman before that because it was about medical tyranny uh at the highest levels in government and when fiser came out
5	leptin	never,because	Dr. Jack Kruse: Reclaim Your Health, Wealth & Freedom in the	01:53:14.159	https://www.youtube.com/watch?v=zik08V9waJk&t=6794	these drugs why when the synthetic leptin trials that I told you about in the Paleo times got canceled I never told you the reason why they were cancelled because they were using these
5	leptin	never,because	Dr. Jack Kruse: Reclaim Your Health, Wealth & Freedom in the	01:53:17.119	https://www.youtube.com/watch?v=zik08V9waJk&t=6797	leptin trials that I told you about in the Paleo times got canceled I never told you the reason why they were cancelled because they were using these peptides to actually control obesity
